name,set_name,desc,attribute,race,archetype,atk,def,level,linkval,price_market,price_tier
Mind Control,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005 promotional cards,"Target 1 monster your opponent controls; until the End Phase, take control of that target, but it cannot declare an attack or be Tributed.",,Normal,,,,,,0.15,0
Mind Control,Legendary Duelists: Rage of Ra,"Target 1 monster your opponent controls; until the End Phase, take control of that target, but it cannot declare an attack or be Tributed.",,Normal,,,,,,0.15,0
Mind Control,Legendary Collection 3: Yugi's World Mega Pack,"Target 1 monster your opponent controls; until the End Phase, take control of that target, but it cannot declare an attack or be Tributed.",,Normal,,,,,,0.15,0
Mind Control,Gold Series 2009,"Target 1 monster your opponent controls; until the End Phase, take control of that target, but it cannot declare an attack or be Tributed.",,Normal,,,,,,0.15,0
Mind Control,Duel Devastator,"Target 1 monster your opponent controls; until the End Phase, take control of that target, but it cannot declare an attack or be Tributed.",,Normal,,,,,,0.15,0
Mind Control,Premium Gold,"Target 1 monster your opponent controls; until the End Phase, take control of that target, but it cannot declare an attack or be Tributed.",,Normal,,,,,,0.15,0
Mind Control,Maximum Gold,"Target 1 monster your opponent controls; until the End Phase, take control of that target, but it cannot declare an attack or be Tributed.",,Normal,,,,,,0.15,0
Mind Control,Structure Deck: Cyberse Link,"Target 1 monster your opponent controls; until the End Phase, take control of that target, but it cannot declare an attack or be Tributed.",,Normal,,,,,,0.15,0
Mind Control,Warriors' Strike Structure Deck,"Target 1 monster your opponent controls; until the End Phase, take control of that target, but it cannot declare an attack or be Tributed.",,Normal,,,,,,0.15,0
Mermail Abyssleed,Cosmo Blazer,"You can discard 3 other WATER monsters to the GY; Special Summon this card from your hand. When Summoned this way: You can target 1 ""Abyss-"" Spell/Trap in your GY; add that target to your hand. You can Tribute 1 other Attack Position ""Mermail"" monster; send 1 random card from your opponent's hand to the GY. You can only use this effect of ""Mermail Abyssleed"" once per turn.",WATER,Sea Serpent,Mermail,2700.0,1000.0,7.0,,0.12,0
Mermail Abyssleed,Shadows in Valhalla,"You can discard 3 other WATER monsters to the GY; Special Summon this card from your hand. When Summoned this way: You can target 1 ""Abyss-"" Spell/Trap in your GY; add that target to your hand. You can Tribute 1 other Attack Position ""Mermail"" monster; send 1 random card from your opponent's hand to the GY. You can only use this effect of ""Mermail Abyssleed"" once per turn.",WATER,Sea Serpent,Mermail,2700.0,1000.0,7.0,,0.12,0
Star Seraph Scepter,Duel Power,"When this card is Normal or Special Summoned: You can add 1 ""Star Seraph"" monster from your Deck to your hand, except ""Star Seraph Scepter"". An Xyz Monster that was Summoned using 3 or more monsters, including this card on the field, as materials gains this effect.
● When it is Xyz Summoned: You can target 1 other card on the field; destroy it, and if you do, you can draw 1 card.",LIGHT,Fairy,Star Seraph,1800.0,400.0,4.0,,0.04,0
Star Seraph Scepter,World Superstars,"When this card is Normal or Special Summoned: You can add 1 ""Star Seraph"" monster from your Deck to your hand, except ""Star Seraph Scepter"". An Xyz Monster that was Summoned using 3 or more monsters, including this card on the field, as materials gains this effect.
● When it is Xyz Summoned: You can target 1 other card on the field; destroy it, and if you do, you can draw 1 card.",LIGHT,Fairy,Star Seraph,1800.0,400.0,4.0,,0.04,0
Knightmare Unicorn,Genesis Impact,"2+ monsters with different names
If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While any co-linked ""Knightmare"" monsters are on the field, for your normal draw in your Draw Phase, draw 1 card for each different card name among those co-linked ""Knightmare"" monsters, instead of drawing just 1 card.",DARK,Fiend,Knightmare,2200.0,,,3.0,0.9,1
Knightmare Unicorn,Genesis Impact,"2+ monsters with different names
If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While any co-linked ""Knightmare"" monsters are on the field, for your normal draw in your Draw Phase, draw 1 card for each different card name among those co-linked ""Knightmare"" monsters, instead of drawing just 1 card.",DARK,Fiend,Knightmare,2200.0,,,3.0,0.9,1
Knightmare Unicorn,Flames of Destruction,"2+ monsters with different names
If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While any co-linked ""Knightmare"" monsters are on the field, for your normal draw in your Draw Phase, draw 1 card for each different card name among those co-linked ""Knightmare"" monsters, instead of drawing just 1 card.",DARK,Fiend,Knightmare,2200.0,,,3.0,0.9,1
Knightmare Unicorn,Maximum Gold: El Dorado,"2+ monsters with different names
If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While any co-linked ""Knightmare"" monsters are on the field, for your normal draw in your Draw Phase, draw 1 card for each different card name among those co-linked ""Knightmare"" monsters, instead of drawing just 1 card.",DARK,Fiend,Knightmare,2200.0,,,3.0,0.9,1
Knightmare Unicorn,25th Anniversary Rarity Collection,"2+ monsters with different names
If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While any co-linked ""Knightmare"" monsters are on the field, for your normal draw in your Draw Phase, draw 1 card for each different card name among those co-linked ""Knightmare"" monsters, instead of drawing just 1 card.",DARK,Fiend,Knightmare,2200.0,,,3.0,0.1,0
Knightmare Unicorn,25th Anniversary Rarity Collection,"2+ monsters with different names
If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While any co-linked ""Knightmare"" monsters are on the field, for your normal draw in your Draw Phase, draw 1 card for each different card name among those co-linked ""Knightmare"" monsters, instead of drawing just 1 card.",DARK,Fiend,Knightmare,2200.0,,,3.0,0.1,0
Knightmare Unicorn,25th Anniversary Rarity Collection,"2+ monsters with different names
If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While any co-linked ""Knightmare"" monsters are on the field, for your normal draw in your Draw Phase, draw 1 card for each different card name among those co-linked ""Knightmare"" monsters, instead of drawing just 1 card.",DARK,Fiend,Knightmare,2200.0,,,3.0,0.1,0
Knightmare Unicorn,25th Anniversary Rarity Collection,"2+ monsters with different names
If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While any co-linked ""Knightmare"" monsters are on the field, for your normal draw in your Draw Phase, draw 1 card for each different card name among those co-linked ""Knightmare"" monsters, instead of drawing just 1 card.",DARK,Fiend,Knightmare,2200.0,,,3.0,0.1,0
Knightmare Unicorn,25th Anniversary Rarity Collection,"2+ monsters with different names
If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While any co-linked ""Knightmare"" monsters are on the field, for your normal draw in your Draw Phase, draw 1 card for each different card name among those co-linked ""Knightmare"" monsters, instead of drawing just 1 card.",DARK,Fiend,Knightmare,2200.0,,,3.0,0.1,0
Knightmare Unicorn,25th Anniversary Rarity Collection,"2+ monsters with different names
If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While any co-linked ""Knightmare"" monsters are on the field, for your normal draw in your Draw Phase, draw 1 card for each different card name among those co-linked ""Knightmare"" monsters, instead of drawing just 1 card.",DARK,Fiend,Knightmare,2200.0,,,3.0,0.1,0
Knightmare Unicorn,25th Anniversary Rarity Collection,"2+ monsters with different names
If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While any co-linked ""Knightmare"" monsters are on the field, for your normal draw in your Draw Phase, draw 1 card for each different card name among those co-linked ""Knightmare"" monsters, instead of drawing just 1 card.",DARK,Fiend,Knightmare,2200.0,,,3.0,0.1,0
Knightmare Unicorn,2019 Gold Sarcophagus Tin Mega Pack,"2+ monsters with different names
If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While any co-linked ""Knightmare"" monsters are on the field, for your normal draw in your Draw Phase, draw 1 card for each different card name among those co-linked ""Knightmare"" monsters, instead of drawing just 1 card.",DARK,Fiend,Knightmare,2200.0,,,3.0,0.9,1
Goddess Skuld's Oracle,Shadows in Valhalla,"When this card is activated: If all monsters you control are ""Valkyrie"" monsters (min. 1), you can add 1 ""Goddess Verdande's Guidance"" from your Deck to your hand. Once per turn, during your Main Phase: You can look at the top 3 cards of your opponent's Deck, and if you do, place them on top of their Deck in any order, but you cannot Normal or Special Summon monsters for the rest of this turn, except Fairy monsters. You can only activate 1 ""Goddess Skuld's Oracle"" per turn.",,Continuous,Valkyrie,,,,,0.19,0
"Dracoback, the Rideable Dragon",The Grand Creators,"Equip only to a monster you control. You can only control 1 ""Dracoback, the Rideable Dragon"". You can only use each of the following effects of ""Dracoback, the Rideable Dragon"" once per turn. While this card is equipped to a non-Effect Monster: You can target 1 card your opponent controls; return it to the hand. If this card is sent to the GY: You can target 1 ""Adventurer Token"" you control; equip this card to that target.",,Equip,Adventurer Token,,,,,0.34,0
"Dracoback, the Rideable Dragon",25th Anniversary Tin: Dueling Heroes Mega Pack,"Equip only to a monster you control. You can only control 1 ""Dracoback, the Rideable Dragon"". You can only use each of the following effects of ""Dracoback, the Rideable Dragon"" once per turn. While this card is equipped to a non-Effect Monster: You can target 1 card your opponent controls; return it to the hand. If this card is sent to the GY: You can target 1 ""Adventurer Token"" you control; equip this card to that target.",,Equip,Adventurer Token,,,,,0.34,0
